Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacMini-Mid-Atlantic-403,80A4LO1QCXJ7,org.disa_stig.audit.plist,12,James Hall,2025-03-10 20:24:12,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths
audit_flags_administrator_actions",18377027
MacStudio-Southwest-404,7H9J0GSKGI23,org.disa_stig.audit.plist,34,Frank Thomas,2025-03-10 20:15:49,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_authentication",52064109
MacBookAir-MountainWest-405,ZR69RJG17NW9,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-10 10:14:38,macOS 14.7.4,,12684271
MacBookAir-NewEngland-406,6CFJN5S1687M,org.disa_stig.audit.plist,12,Jane Smith,2025-03-10 01:39:03,macOS 15.3.1,"audit_configure_capacity_notify
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_successful_auths",79733268
iMac-Southwest-407,O21EZORAPU2F,org.disa_stig.audit.plist,0,William Baker,2025-03-10 11:20:14,macOS 14.2.1,,58616244
iMac-Southwest-408,DU2E6PGLPVM6,org.disa_stig.audit.plist,25,Abigail Hill,2025-03-10 08:41:50,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure
audit_files_group_configure",32934065
iMac-NewEngland-409,3C5L6SD9B3OV,org.disa_stig.audit.plist,5,Mason Carter,2025-03-10 10:05:30,macOS 14.7.4,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy",85376492
iMac-NewEngland-410,A5UUS9NWBZ8K,org.disa_stig.audit.plist,53,Grace Lee,2025-03-10 08:07:45,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure
audit_flags_authentication
audit_files_owner_configure",86976075
iMac-NewEngland-411,FL42DYY90M8A,org.disa_stig.audit.plist,7,Alexander Moore,2025-03-10 17:19:35,macOS 14.7.4,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_logins",70372780
MacBookAir-Southwest-412,Q1OWAPTIXJ9C,org.disa_stig.audit.plist,53,Ava Martinez,2025-03-10 08:01:11,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure",84921388
MacStudio-MountainWest-413,ZSOR2KNC2SI9,org.disa_stig.audit.plist,28,Charlie Davis,2025-03-10 19:19:28,macOS 14.5.0,"audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy",40331915
MacBookPro-NorthCentral-414,ML1JS00STZMP,org.disa_stig.audit.plist,26,Charlie Davis,2025-03-10 21:27:44,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_files_group_configure
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication",14975728
MacStudio-Midwest-415,3JX2W59RLXX7,org.disa_stig.audit.plist,53,Henry Martin,2025-03-10 10:51:15,macOS 14.2.1,audit_files_group_configure,61591443
MacBookPro-Alaska-416,BLJLX9LVF4YV,org.disa_stig.audit.plist,38,David Clark,2025-03-10 10:43:16,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication",52977493
MacMini-South-417,CLXN0MPD55QF,org.disa_stig.audit.plist,56,Abigail Hill,2025-03-10 03:16:58,macOS 14.7.4,"audit_flags_logins
audit_files_group_configure",58882817
MacBookAir-Mid-Atlantic-418,7ELV2W68FOGY,org.disa_stig.audit.plist,70,Alice Johnson,2025-03-10 22:54:05,macOS 14.5.0,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins",78200283
iMac-South-419,9810KKUBRT2B,org.disa_stig.audit.plist,69,Frank Thomas,2025-03-10 09:51:34,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_authentication
audit_flags_logins
audit_flags_administrator_actions",59757883
iMac-Mid-Atlantic-420,38QOWYLHZAOR,org.disa_stig.audit.plist,0,Lucas Allen,2025-03-10 23:40:50,macOS 14.5.0,,97353681
MacBookPro-Mid-Atlantic-421,GQ0CFL0SJJSE,org.disa_stig.audit.plist,0,Isabella White,2025-03-10 00:41:14,macOS 14.5.0,,44346765
MacBookAir-PacificNorthWest-422,3DK4NRJIS43V,org.disa_stig.audit.plist,66,Elijah Nelson,2025-03-10 22:50:58,macOS 14.7.4,"audit_flags_authentication
audit_flags_successful_auths
audit_flags_logins",02409174
MacStudio-Mid-Atlantic-423,XGGU9L7TP1MN,org.disa_stig.audit.plist,49,Amelia Wright,2025-03-10 16:59:13,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure",39538457
iMac-PacificNorthWest-424,DNE30XSYPHZ2,org.disa_stig.audit.plist,36,Lucas Allen,2025-03-10 23:31:12,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_successful_auths",52567101
MacStudio-NorthCentral-425,5ATRTS0IAKWT,org.disa_stig.audit.plist,34,John Doe,2025-03-10 20:42:39,macOS 14.5.0,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths",85988624
MacBookPro-MountainWest-426,Z491KIGEAM5L,org.disa_stig.audit.plist,30,Emma Anderson,2025-03-10 01:48:45,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",42774676
MacMini-MountainWest-427,6PS8RXDJF8YP,org.disa_stig.audit.plist,53,Ava Martinez,2025-03-10 17:17:46,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_logins",28940405
MacBookAir-NorthCentral-428,VUY5BEJJFGYR,org.disa_stig.audit.plist,29,Alexander Moore,2025-03-10 08:53:01,macOS 14.2.1,"audit_flags_authentication
audit_files_owner_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure",75750709
MacBookAir-Alaska-429,OE1PFRIVXXSO,org.disa_stig.audit.plist,58,Henry Martin,2025-03-10 18:59:18,macOS 14.2.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure",33665327
MacMini-Midwest-430,C3H2GKDBG0GY,org.disa_stig.audit.plist,26,Benjamin Young,2025-03-10 04:58:56,macOS 14.5.0,audit_files_owner_configure,49840552
iMac-Alaska-431,EGDCK8G6NPTD,org.disa_stig.audit.plist,42,Grace Lee,2025-03-10 14:23:51,macOS 14.2.1,"audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy",91520230
MacStudio-NorthCentral-432,67FFT5MVPNUU,org.disa_stig.audit.plist,33,Abigail Hill,2025-03-10 02:16:18,macOS 15.3.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_authentication",23492993
iMac-Southeast-433,C9VJXAWW4FS1,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-10 17:33:33,macOS 15.3.1,,05116942
iMac-Alaska-434,F78TSB226ELV,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-10 19:57:36,macOS 15.3.1,,66230257
MacStudio-Mid-Atlantic-435,Q298SD8E22U6,org.disa_stig.audit.plist,38,Jane Smith,2025-03-10 20:04:31,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_files_owner_configure
audit_configure_capacity_notify",60876479
MacStudio-PacificNorthWest-436,ALQUBSM8XAP8,org.disa_stig.audit.plist,15,Olivia Harris,2025-03-10 03:47:19,macOS 14.2.1,"audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths",20079561
MacBookPro-Southeast-437,8RSGHIVQPJK3,org.disa_stig.audit.plist,69,Sophia Lewis,2025-03-10 23:36:11,macOS 14.7.4,audit_set_macOS_security_policy,47894869
MacStudio-Southwest-438,H7T4M4J98SV8,org.disa_stig.audit.plist,22,Amelia Wright,2025-03-10 10:45:12,macOS 15.3.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths",63932247
MacMini-Southwest-439,XWH3R16DPNN8,org.disa_stig.audit.plist,32,Jane Smith,2025-03-10 00:01:01,macOS 14.2.1,"audit_flags_authentication
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure",26769796
MacBookAir-Southeast-440,Q4Q6LABNNCSZ,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-10 03:20:58,macOS 14.5.0,,21451117
MacStudio-MountainWest-441,C1BOA77G8EMY,org.disa_stig.audit.plist,13,Liam Roberts,2025-03-10 23:14:23,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",84545744
MacBookPro-Mid-Atlantic-442,8IAEL1ULUTM2,org.disa_stig.audit.plist,29,Charlie Davis,2025-03-10 09:43:57,macOS 14.5.0,"audit_files_group_configure
audit_flags_logins
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_unsuccessful_auths",60750464
MacBookAir-MountainWest-443,B555TOF9BM0Z,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-10 09:42:58,macOS 14.7.4,,26918390
MacStudio-NewEngland-444,C31WMBCDJ4ZE,org.disa_stig.audit.plist,49,Amelia Wright,2025-03-10 13:05:29,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_logins
audit_set_macOS_security_policy",50683988
MacBookPro-NorthCentral-445,0X03MKHRVGV6,org.disa_stig.audit.plist,44,Henry Martin,2025-03-10 01:19:31,macOS 14.2.1,"audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy",11084558
MacMini-Alaska-446,SR1O42DFT5X1,org.disa_stig.audit.plist,30,Olivia Harris,2025-03-10 18:03:14,macOS 14.7.4,"audit_files_owner_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_successful_auths",94284328
iMac-Midwest-447,VTGV6PE2P1PN,org.disa_stig.audit.plist,32,Isabella White,2025-03-10 08:38:19,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_authentication",25071166
iMac-NewEngland-448,VSR4L1WM2U33,org.disa_stig.audit.plist,55,Harper Adams,2025-03-10 20:14:19,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify",55979509
MacBookPro-Southeast-449,LKCIRUBWOZTQ,org.disa_stig.audit.plist,55,Liam Roberts,2025-03-10 23:15:12,macOS 15.3.1,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure",10938767
iMac-Midwest-450,I57EVIGBDNIE,org.disa_stig.audit.plist,49,Michael Scott,2025-03-10 01:26:52,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_owner_configure
audit_files_group_configure",41512340
MacStudio-Alaska-451,8DLI342ZKJEE,org.disa_stig.audit.plist,68,Bob Brown,2025-03-10 04:06:38,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins",60668708
iMac-NewEngland-452,SBEGTMIMRFNL,org.disa_stig.audit.plist,9,Alice Johnson,2025-03-10 08:51:05,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",38818897
MacBookAir-Midwest-453,OQHH8TZCFEAY,org.disa_stig.audit.plist,5,Olivia Harris,2025-03-10 17:06:07,macOS 15.3.1,"audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify",75879792
MacBookPro-NorthCentral-454,K5G6RJL92LDJ,org.disa_stig.audit.plist,30,David Clark,2025-03-10 18:14:32,macOS 14.2.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify",03611233
iMac-MountainWest-455,PGSRL0VI9P6U,org.disa_stig.audit.plist,56,James Hall,2025-03-10 02:09:43,macOS 14.2.1,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_logins",34999186
MacStudio-NorthCentral-456,2BYSOII132S4,org.disa_stig.audit.plist,0,Isabella White,2025-03-10 02:01:40,macOS 14.5.0,,57400508
MacMini-Midwest-457,77WKXA3LUJOI,org.disa_stig.audit.plist,0,Jane Smith,2025-03-10 21:43:25,macOS 14.2.1,,08270762
MacMini-Alaska-458,UAKYBZ6JMRLJ,org.disa_stig.audit.plist,38,Elijah Nelson,2025-03-10 16:49:04,macOS 14.7.4,"audit_flags_logins
audit_files_owner_configure
audit_files_group_configure",93254103
iMac-Southwest-459,FTE1QKU38JJZ,org.disa_stig.audit.plist,35,Harper Adams,2025-03-10 00:21:29,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths",15644878
MacMini-South-460,IWJTJ7KA9D3U,org.disa_stig.audit.plist,70,Grace Lee,2025-03-10 23:45:31,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_set_macOS_security_policy",92472985
MacBookPro-Midwest-461,9F7GR0RL6D9Z,org.disa_stig.audit.plist,7,Alexander Moore,2025-03-10 08:16:56,macOS 14.2.1,"audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_authentication",70461152
MacMini-Midwest-462,O5JV7PIZAP1I,org.disa_stig.audit.plist,44,Ethan Walker,2025-03-10 06:37:38,macOS 15.3.1,"audit_flags_authentication
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy",02757231
MacBookAir-Alaska-463,BK4QD7863PKP,org.disa_stig.audit.plist,64,Alexander Moore,2025-03-10 05:35:25,macOS 14.5.0,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure
audit_flags_authentication
audit_flags_successful_auths
audit_flags_unsuccessful_auths",94472114
iMac-Midwest-464,GUDS73AOQN7U,org.disa_stig.audit.plist,57,Bob Brown,2025-03-10 23:41:08,macOS 14.5.0,"audit_files_owner_configure
audit_flags_authentication
audit_files_group_configure
audit_flags_logins
audit_flags_successful_auths",15494424
MacBookPro-Alaska-465,QUW2VS2W679E,org.disa_stig.audit.plist,37,Isabella White,2025-03-10 01:40:02,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_logins",03374127
MacStudio-MountainWest-466,6CFHMXT0PN60,org.disa_stig.audit.plist,43,Emily Wilson,2025-03-10 07:40:47,macOS 14.2.1,"audit_flags_administrator_actions
audit_configure_capacity_notify",59332565
MacBookPro-South-467,Y8C2O9PPCKF0,org.disa_stig.audit.plist,68,James Hall,2025-03-10 03:00:39,macOS 14.5.0,"audit_flags_logins
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_authentication",52364417
MacBookPro-Alaska-468,7EPWCMYDP7Q2,org.disa_stig.audit.plist,62,Henry Martin,2025-03-10 11:05:23,macOS 15.3.1,"audit_files_group_configure
audit_flags_logins",33091598
MacBookAir-NorthCentral-469,VUBUYSRKDD64,org.disa_stig.audit.plist,17,Mason Carter,2025-03-10 20:50:52,macOS 14.2.1,audit_configure_capacity_notify,68244298
iMac-Southeast-470,T5ZMVDV4ZE9X,org.disa_stig.audit.plist,14,Emily Wilson,2025-03-10 01:50:26,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_logins
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_authentication",19286461
MacMini-NorthCentral-471,LCV1VSQ5IDO4,org.disa_stig.audit.plist,0,Emma Anderson,2025-03-10 15:33:07,macOS 14.5.0,,52203252
MacBookAir-PacificNorthWest-472,YXDZFPKES4MD,org.disa_stig.audit.plist,44,Michael Scott,2025-03-10 08:57:43,macOS 14.5.0,audit_set_macOS_security_policy,88434150
MacBookPro-MountainWest-473,IF1TOA4XXAOI,org.disa_stig.audit.plist,25,Ethan Walker,2025-03-10 02:04:04,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_files_group_configure",68847262
iMac-Southwest-474,6IIGBDN3T5BI,org.disa_stig.audit.plist,24,Grace Lee,2025-03-10 02:45:41,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure",01455959
MacBookPro-South-475,FZBSZQFNNDVZ,org.disa_stig.audit.plist,38,David Clark,2025-03-10 14:36:34,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions
audit_files_owner_configure",36679926
iMac-PacificNorthWest-476,NNVCA79I9R2B,org.disa_stig.audit.plist,5,Charlie Davis,2025-03-10 06:33:52,macOS 14.2.1,"audit_files_group_configure
audit_set_macOS_security_policy",65565050
MacMini-NewEngland-477,W19Y54X3KXY6,org.disa_stig.audit.plist,58,Charlie Davis,2025-03-10 03:25:59,macOS 15.3.1,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths",99801034
MacMini-South-478,FUHOI918WYK5,org.disa_stig.audit.plist,58,John Doe,2025-03-10 07:03:30,macOS 14.5.0,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_authentication",91633122
MacBookAir-NorthCentral-479,0IWJVIGXBCCU,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-10 00:57:04,macOS 14.7.4,,09732206
MacBookAir-MountainWest-480,2R0MCWWCWSLJ,org.disa_stig.audit.plist,49,Ava Martinez,2025-03-10 15:03:26,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_authentication
audit_files_group_configure
audit_configure_capacity_notify",63450472
MacBookPro-Southwest-481,TMQR9MPSO1HQ,org.disa_stig.audit.plist,35,John Doe,2025-03-10 16:51:07,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins",90719736
iMac-South-482,GY2BO2MB4JDR,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-10 10:29:07,macOS 14.2.1,,98531283
iMac-NewEngland-483,D3MJQJMUIMQG,org.disa_stig.audit.plist,18,Charlie Davis,2025-03-10 12:21:39,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins
audit_flags_authentication
audit_files_group_configure",91864145
MacStudio-NewEngland-484,SGYAWCQ04POF,org.disa_stig.audit.plist,8,Emily Wilson,2025-03-10 06:27:11,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure",06820877
MacStudio-PacificNorthWest-485,O5FFW5QEIS31,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-10 21:16:58,macOS 15.3.1,,43993115
MacBookPro-Midwest-486,G71T5ADHUYWB,org.disa_stig.audit.plist,8,Olivia Harris,2025-03-10 01:54:27,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_authentication",65314439
MacBookPro-Southwest-487,M2QIF8J0ZSFU,org.disa_stig.audit.plist,7,Isabella White,2025-03-10 14:30:46,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_owner_configure",57658742
MacMini-MountainWest-488,XF6KK13TERT9,org.disa_stig.audit.plist,54,Olivia Harris,2025-03-10 02:21:15,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure",96016643
iMac-Mid-Atlantic-489,XUW7KXO5MGPF,org.disa_stig.audit.plist,53,William Baker,2025-03-10 04:06:31,macOS 14.2.1,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication",62890789
MacStudio-Midwest-490,32H29HP76RC1,org.disa_stig.audit.plist,18,Emma Anderson,2025-03-10 09:57:41,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths",02838937
MacBookPro-Alaska-491,OOV0VK38HE1K,org.disa_stig.audit.plist,0,Henry Martin,2025-03-10 21:03:11,macOS 14.7.4,,82799786
iMac-Midwest-492,9BO4X15ECDFS,org.disa_stig.audit.plist,23,Ethan Walker,2025-03-10 12:36:25,macOS 15.3.1,audit_flags_administrator_actions,14825090
iMac-NewEngland-493,RBOEYSVAJUAL,org.disa_stig.audit.plist,30,Charlie Davis,2025-03-10 17:58:57,macOS 15.3.1,"audit_flags_logins
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths",10900424
MacStudio-Midwest-494,41TW39L427I2,org.disa_stig.audit.plist,49,Michael Scott,2025-03-10 11:21:41,macOS 14.5.0,"audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths",88570197
MacBookPro-Alaska-495,RL8881QQGA7K,org.disa_stig.audit.plist,53,Bob Brown,2025-03-10 09:46:50,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins",93899416
MacMini-MountainWest-496,ZLQOG7ACE2HN,org.disa_stig.audit.plist,60,Olivia Harris,2025-03-10 07:48:09,macOS 14.2.1,audit_flags_logins,05704110
MacMini-MountainWest-497,3GN92Q9I8QD9,org.disa_stig.audit.plist,0,Isabella White,2025-03-10 00:25:27,macOS 15.3.1,,48635924
MacMini-NorthCentral-498,1N0RK5B4DKDC,org.disa_stig.audit.plist,0,Harper Adams,2025-03-10 12:44:31,macOS 14.5.0,,82399340
MacBookPro-Mid-Atlantic-499,V2OCNOGNW3GA,org.disa_stig.audit.plist,30,William Baker,2025-03-10 19:53:32,macOS 15.3.1,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_authentication",87769352
MacBookAir-NewEngland-500,LN70YLLWCF74,org.disa_stig.audit.plist,54,Frank Thomas,2025-03-10 12:54:25,macOS 14.2.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_successful_auths
audit_files_group_configure",05260167
MacMini-South-501,G10OXTD7YB71,org.disa_stig.audit.plist,60,Michael Scott,2025-03-10 01:47:17,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins",16365896
MacBookPro-Alaska-502,1E9BZYWHF5Z7,org.disa_stig.audit.plist,64,Grace Lee,2025-03-10 16:50:23,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication",93998629
iMac-Southwest-503,6YC00I9Z5X3T,org.disa_stig.audit.plist,52,Sophia Lewis,2025-03-10 10:13:40,macOS 15.3.1,"audit_files_group_configure
audit_flags_administrator_actions
audit_configure_capacity_notify",72822801
MacStudio-NorthCentral-504,CHW4D5YFSYG8,org.disa_stig.audit.plist,34,Isabella White,2025-03-10 10:22:03,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths",61194335
MacStudio-Mid-Atlantic-505,LA2NRD5L0NAP,org.disa_stig.audit.plist,42,Mason Carter,2025-03-10 19:19:44,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",54497943
MacMini-PacificNorthWest-506,9SOYTXLQP6ZX,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-10 02:55:44,macOS 15.3.1,,86231555
MacBookAir-South-507,X9FZZD8BRE3W,org.disa_stig.audit.plist,35,Jane Smith,2025-03-10 16:54:34,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_administrator_actions",31658089
MacMini-Mid-Atlantic-508,39X3SRXSBBPH,org.disa_stig.audit.plist,51,Jane Smith,2025-03-10 12:22:57,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_logins",12381656
iMac-Alaska-509,DR3M2YUI823K,org.disa_stig.audit.plist,0,James Hall,2025-03-10 05:58:02,macOS 14.7.4,,96135536
MacStudio-MountainWest-510,FHS0THRDG8E8,org.disa_stig.audit.plist,23,Ethan Walker,2025-03-10 01:02:17,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions",31361214
MacBookPro-PacificNorthWest-511,TEFVUPO3EMMD,org.disa_stig.audit.plist,64,Frank Thomas,2025-03-10 01:48:10,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_owner_configure",52275259
MacBookAir-NorthCentral-512,I5BDG60W1O38,org.disa_stig.audit.plist,33,Charlotte King,2025-03-10 06:18:13,macOS 15.3.1,audit_set_macOS_security_policy,36763956
MacStudio-NorthCentral-513,5QRA7P4XBNFT,org.disa_stig.audit.plist,44,John Doe,2025-03-10 07:34:22,macOS 14.5.0,"audit_configure_capacity_notify
audit_files_owner_configure
audit_files_group_configure",23537479
