Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacBookAir-MountainWest-405,ZR69RJG17NW9,org.disa_stig.audit.plist,0,Benjamin Young,2025-02-24 16:53:28,macOS 14.7.4,,12684271
MacBookAir-NewEngland-406,6CFJN5S1687M,org.disa_stig.audit.plist,20,Jane Smith,2025-02-24 04:18:55,macOS 15.3.1,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",79733268
iMac-Southwest-407,O21EZORAPU2F,org.disa_stig.audit.plist,0,William Baker,2025-02-24 22:32:01,macOS 14.2.1,,58616244
iMac-Southwest-408,DU2E6PGLPVM6,org.disa_stig.audit.plist,58,Abigail Hill,2025-02-24 21:34:53,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_group_configure
audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy",32934065
iMac-NewEngland-409,3C5L6SD9B3OV,org.disa_stig.audit.plist,42,Mason Carter,2025-02-24 04:31:28,macOS 14.7.4,"audit_flags_logins
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication",85376492
iMac-NewEngland-410,A5UUS9NWBZ8K,org.disa_stig.audit.plist,35,Grace Lee,2025-02-24 21:48:16,macOS 14.5.0,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_authentication",86976075
iMac-NewEngland-411,FL42DYY90M8A,org.disa_stig.audit.plist,53,Alexander Moore,2025-02-24 21:39:04,macOS 14.7.4,audit_configure_capacity_notify,70372780
MacBookAir-Southwest-412,Q1OWAPTIXJ9C,org.disa_stig.audit.plist,56,Ava Martinez,2025-02-24 18:50:47,macOS 14.5.0,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_logins",84921388
MacStudio-MountainWest-413,ZSOR2KNC2SI9,org.disa_stig.audit.plist,22,Charlie Davis,2025-02-24 07:36:59,macOS 14.5.0,audit_flags_logins,40331915
MacBookPro-NorthCentral-414,ML1JS00STZMP,org.disa_stig.audit.plist,28,Charlie Davis,2025-02-24 03:47:06,macOS 14.2.1,"audit_files_group_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_logins",14975728
MacStudio-Midwest-415,3JX2W59RLXX7,org.disa_stig.audit.plist,6,Henry Martin,2025-02-24 22:35:17,macOS 14.2.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_successful_auths
audit_flags_administrator_actions",61591443
MacBookPro-Alaska-416,BLJLX9LVF4YV,org.disa_stig.audit.plist,67,David Clark,2025-02-24 06:18:55,macOS 14.2.1,"audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy",52977493
MacMini-South-417,CLXN0MPD55QF,org.disa_stig.audit.plist,17,Abigail Hill,2025-02-24 16:29:43,macOS 14.7.4,"audit_flags_authentication
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",58882817
MacBookAir-Mid-Atlantic-418,7ELV2W68FOGY,org.disa_stig.audit.plist,39,Alice Johnson,2025-02-24 13:11:29,macOS 14.5.0,audit_files_owner_configure,78200283
iMac-South-419,9810KKUBRT2B,org.disa_stig.audit.plist,66,Frank Thomas,2025-02-24 10:37:35,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_authentication",59757883
iMac-Mid-Atlantic-420,38QOWYLHZAOR,org.disa_stig.audit.plist,0,Lucas Allen,2025-02-24 20:11:46,macOS 14.5.0,,97353681
MacBookPro-Mid-Atlantic-421,GQ0CFL0SJJSE,org.disa_stig.audit.plist,0,Isabella White,2025-02-24 01:24:07,macOS 14.5.0,,44346765
MacBookAir-PacificNorthWest-422,3DK4NRJIS43V,org.disa_stig.audit.plist,66,Elijah Nelson,2025-02-24 23:16:08,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure
audit_flags_logins
audit_flags_successful_auths",02409174
MacStudio-Mid-Atlantic-423,XGGU9L7TP1MN,org.disa_stig.audit.plist,56,Amelia Wright,2025-02-24 16:42:29,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication",39538457
iMac-PacificNorthWest-424,DNE30XSYPHZ2,org.disa_stig.audit.plist,59,Lucas Allen,2025-02-24 16:57:04,macOS 15.3.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",52567101
MacStudio-NorthCentral-425,5ATRTS0IAKWT,org.disa_stig.audit.plist,67,John Doe,2025-02-24 02:48:35,macOS 14.5.0,audit_flags_unsuccessful_auths,85988624
MacBookPro-MountainWest-426,Z491KIGEAM5L,org.disa_stig.audit.plist,62,Emma Anderson,2025-02-24 07:56:12,macOS 14.5.0,"audit_flags_logins
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths",42774676
MacMini-MountainWest-427,6PS8RXDJF8YP,org.disa_stig.audit.plist,69,Ava Martinez,2025-02-24 20:46:46,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure",28940405
MacBookAir-NorthCentral-428,VUY5BEJJFGYR,org.disa_stig.audit.plist,43,Alexander Moore,2025-02-24 12:37:08,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_successful_auths",75750709
MacBookAir-Alaska-429,OE1PFRIVXXSO,org.disa_stig.audit.plist,56,Henry Martin,2025-02-24 17:32:49,macOS 14.2.1,"audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_group_configure",33665327
MacMini-Midwest-430,C3H2GKDBG0GY,org.disa_stig.audit.plist,8,Benjamin Young,2025-02-24 08:00:53,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_configure_capacity_notify",49840552
iMac-Alaska-431,EGDCK8G6NPTD,org.disa_stig.audit.plist,15,Grace Lee,2025-02-24 08:27:33,macOS 14.2.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions",91520230
MacStudio-NorthCentral-432,67FFT5MVPNUU,org.disa_stig.audit.plist,33,Abigail Hill,2025-02-24 07:49:12,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_administrator_actions",23492993
iMac-Southeast-433,C9VJXAWW4FS1,org.disa_stig.audit.plist,0,Olivia Harris,2025-02-24 21:15:27,macOS 15.3.1,,05116942
iMac-Alaska-434,F78TSB226ELV,org.disa_stig.audit.plist,0,Elijah Nelson,2025-02-24 11:13:54,macOS 15.3.1,,66230257
MacStudio-Mid-Atlantic-435,Q298SD8E22U6,org.disa_stig.audit.plist,27,Jane Smith,2025-02-24 05:02:22,macOS 14.7.4,audit_flags_unsuccessful_auths,60876479
MacStudio-PacificNorthWest-436,ALQUBSM8XAP8,org.disa_stig.audit.plist,13,Olivia Harris,2025-02-24 16:45:30,macOS 14.2.1,"audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_logins
audit_files_owner_configure",20079561
MacBookPro-Southeast-437,8RSGHIVQPJK3,org.disa_stig.audit.plist,29,Sophia Lewis,2025-02-24 08:57:54,macOS 14.7.4,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_files_owner_configure",47894869
MacStudio-Southwest-438,H7T4M4J98SV8,org.disa_stig.audit.plist,39,Amelia Wright,2025-02-24 16:22:31,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure",63932247
MacMini-Southwest-439,XWH3R16DPNN8,org.disa_stig.audit.plist,10,Jane Smith,2025-02-24 01:49:23,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths",26769796
MacBookAir-Southeast-440,Q4Q6LABNNCSZ,org.disa_stig.audit.plist,0,Elijah Nelson,2025-02-24 12:22:24,macOS 14.5.0,,21451117
MacStudio-MountainWest-441,C1BOA77G8EMY,org.disa_stig.audit.plist,19,Liam Roberts,2025-02-24 00:49:54,macOS 14.2.1,"audit_files_group_configure
audit_flags_authentication
audit_files_owner_configure
audit_flags_successful_auths",84545744
MacBookPro-Mid-Atlantic-442,8IAEL1ULUTM2,org.disa_stig.audit.plist,31,Charlie Davis,2025-02-24 22:40:54,macOS 14.5.0,audit_flags_logins,60750464
MacBookAir-MountainWest-443,B555TOF9BM0Z,org.disa_stig.audit.plist,0,Charlie Davis,2025-02-24 23:55:02,macOS 14.7.4,,26918390
MacStudio-NewEngland-444,C31WMBCDJ4ZE,org.disa_stig.audit.plist,60,Amelia Wright,2025-02-24 06:42:35,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure",50683988
MacBookPro-NorthCentral-445,0X03MKHRVGV6,org.disa_stig.audit.plist,67,Henry Martin,2025-02-24 21:15:30,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_authentication",11084558
MacMini-Alaska-446,SR1O42DFT5X1,org.disa_stig.audit.plist,20,Olivia Harris,2025-02-24 06:04:09,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_logins
audit_files_owner_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy",94284328
iMac-Midwest-447,VTGV6PE2P1PN,org.disa_stig.audit.plist,50,Isabella White,2025-02-24 04:38:57,macOS 14.7.4,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_logins
audit_files_owner_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication",25071166
iMac-NewEngland-448,VSR4L1WM2U33,org.disa_stig.audit.plist,28,Harper Adams,2025-02-24 12:26:59,macOS 14.5.0,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure",55979509
MacBookPro-Southeast-449,LKCIRUBWOZTQ,org.disa_stig.audit.plist,13,Liam Roberts,2025-02-24 19:52:57,macOS 15.3.1,"audit_files_group_configure
audit_files_owner_configure
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify",10938767
iMac-Midwest-450,I57EVIGBDNIE,org.disa_stig.audit.plist,21,Michael Scott,2025-02-24 15:54:12,macOS 14.5.0,"audit_files_group_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_logins",41512340
MacStudio-Alaska-451,8DLI342ZKJEE,org.disa_stig.audit.plist,12,Bob Brown,2025-02-24 21:15:09,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths",60668708
iMac-NewEngland-452,SBEGTMIMRFNL,org.disa_stig.audit.plist,42,Alice Johnson,2025-02-24 00:49:51,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_administrator_actions",38818897
MacBookAir-Midwest-453,OQHH8TZCFEAY,org.disa_stig.audit.plist,25,Olivia Harris,2025-02-24 21:22:56,macOS 15.3.1,"audit_flags_authentication
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_files_group_configure
audit_configure_capacity_notify",75879792
MacBookPro-NorthCentral-454,K5G6RJL92LDJ,org.disa_stig.audit.plist,67,David Clark,2025-02-24 17:40:43,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths",03611233
iMac-MountainWest-455,PGSRL0VI9P6U,org.disa_stig.audit.plist,11,James Hall,2025-02-24 19:37:23,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_logins",34999186
MacStudio-NorthCentral-456,2BYSOII132S4,org.disa_stig.audit.plist,0,Isabella White,2025-02-24 16:32:56,macOS 14.5.0,,57400508
MacMini-Midwest-457,77WKXA3LUJOI,org.disa_stig.audit.plist,0,Jane Smith,2025-02-24 15:08:56,macOS 14.2.1,,08270762
MacMini-Alaska-458,UAKYBZ6JMRLJ,org.disa_stig.audit.plist,40,Elijah Nelson,2025-02-24 16:28:27,macOS 14.7.4,"audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure",93254103
iMac-Southwest-459,FTE1QKU38JJZ,org.disa_stig.audit.plist,64,Harper Adams,2025-02-24 17:51:49,macOS 14.7.4,"audit_files_group_configure
audit_flags_authentication
audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy",15644878
MacMini-South-460,IWJTJ7KA9D3U,org.disa_stig.audit.plist,49,Grace Lee,2025-02-24 21:14:12,macOS 14.2.1,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",92472985
MacBookPro-Midwest-461,9F7GR0RL6D9Z,org.disa_stig.audit.plist,51,Alexander Moore,2025-02-24 01:46:21,macOS 14.2.1,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication",70461152
MacMini-Midwest-462,O5JV7PIZAP1I,org.disa_stig.audit.plist,42,Ethan Walker,2025-02-24 18:20:08,macOS 15.3.1,"audit_flags_administrator_actions
audit_files_group_configure
audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure",02757231
MacBookAir-Alaska-463,BK4QD7863PKP,org.disa_stig.audit.plist,34,Alexander Moore,2025-02-24 08:01:53,macOS 14.5.0,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_authentication",94472114
iMac-Midwest-464,GUDS73AOQN7U,org.disa_stig.audit.plist,49,Bob Brown,2025-02-24 16:49:45,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_logins",15494424
MacBookPro-Alaska-465,QUW2VS2W679E,org.disa_stig.audit.plist,46,Isabella White,2025-02-24 15:48:12,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_logins
audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy",03374127
MacStudio-MountainWest-466,6CFHMXT0PN60,org.disa_stig.audit.plist,16,Emily Wilson,2025-02-24 18:09:00,macOS 14.2.1,audit_configure_capacity_notify,59332565
MacBookPro-South-467,Y8C2O9PPCKF0,org.disa_stig.audit.plist,7,James Hall,2025-02-24 22:51:24,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_successful_auths
audit_flags_administrator_actions",52364417
MacBookPro-Alaska-468,7EPWCMYDP7Q2,org.disa_stig.audit.plist,6,Henry Martin,2025-02-24 21:08:24,macOS 15.3.1,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions",33091598
MacBookAir-NorthCentral-469,VUBUYSRKDD64,org.disa_stig.audit.plist,47,Mason Carter,2025-02-24 08:18:25,macOS 14.2.1,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_logins",68244298
iMac-Southeast-470,T5ZMVDV4ZE9X,org.disa_stig.audit.plist,35,Emily Wilson,2025-02-24 19:36:41,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_authentication
audit_flags_unsuccessful_auths",19286461
MacMini-NorthCentral-471,LCV1VSQ5IDO4,org.disa_stig.audit.plist,0,Emma Anderson,2025-02-24 04:39:06,macOS 14.5.0,,52203252
MacBookAir-PacificNorthWest-472,YXDZFPKES4MD,org.disa_stig.audit.plist,40,Michael Scott,2025-02-24 13:42:51,macOS 14.5.0,"audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy",88434150
MacBookPro-MountainWest-473,IF1TOA4XXAOI,org.disa_stig.audit.plist,54,Ethan Walker,2025-02-24 02:22:23,macOS 14.5.0,audit_flags_logins,68847262
iMac-Southwest-474,6IIGBDN3T5BI,org.disa_stig.audit.plist,13,Grace Lee,2025-02-24 16:09:22,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths",01455959
MacBookPro-South-475,FZBSZQFNNDVZ,org.disa_stig.audit.plist,58,David Clark,2025-02-24 18:39:51,macOS 14.5.0,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_successful_auths",36679926
iMac-PacificNorthWest-476,NNVCA79I9R2B,org.disa_stig.audit.plist,16,Charlie Davis,2025-02-24 04:10:23,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_files_owner_configure",65565050
MacMini-NewEngland-477,W19Y54X3KXY6,org.disa_stig.audit.plist,37,Charlie Davis,2025-02-24 00:22:15,macOS 15.3.1,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",99801034
MacMini-South-478,FUHOI918WYK5,org.disa_stig.audit.plist,30,John Doe,2025-02-24 07:44:42,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths",91633122
MacBookAir-NorthCentral-479,0IWJVIGXBCCU,org.disa_stig.audit.plist,0,Charlie Davis,2025-02-24 19:14:50,macOS 14.7.4,,09732206
MacBookAir-MountainWest-480,2R0MCWWCWSLJ,org.disa_stig.audit.plist,27,Ava Martinez,2025-02-24 00:24:33,macOS 14.5.0,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_unsuccessful_auths",63450472
MacBookPro-Southwest-481,TMQR9MPSO1HQ,org.disa_stig.audit.plist,38,John Doe,2025-02-24 08:22:46,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication",90719736
iMac-South-482,GY2BO2MB4JDR,org.disa_stig.audit.plist,0,Olivia Harris,2025-02-24 19:25:11,macOS 14.2.1,,98531283
iMac-NewEngland-483,D3MJQJMUIMQG,org.disa_stig.audit.plist,21,Charlie Davis,2025-02-24 19:13:45,macOS 14.2.1,"audit_flags_authentication
audit_flags_logins
audit_flags_successful_auths
audit_files_owner_configure",91864145
MacStudio-NewEngland-484,SGYAWCQ04POF,org.disa_stig.audit.plist,65,Emily Wilson,2025-02-24 17:15:13,macOS 14.2.1,"audit_flags_logins
audit_flags_unsuccessful_auths",06820877
MacStudio-PacificNorthWest-485,O5FFW5QEIS31,org.disa_stig.audit.plist,0,Alice Johnson,2025-02-24 18:54:56,macOS 15.3.1,,43993115
MacBookPro-Midwest-486,G71T5ADHUYWB,org.disa_stig.audit.plist,41,Olivia Harris,2025-02-24 04:17:47,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_set_macOS_security_policy",65314439
MacBookPro-Southwest-487,M2QIF8J0ZSFU,org.disa_stig.audit.plist,57,Isabella White,2025-02-24 09:27:19,macOS 15.3.1,"audit_files_owner_configure
audit_files_group_configure
audit_flags_authentication
audit_set_macOS_security_policy",57658742
MacMini-MountainWest-488,XF6KK13TERT9,org.disa_stig.audit.plist,60,Olivia Harris,2025-02-24 18:23:17,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_authentication",96016643
iMac-Mid-Atlantic-489,XUW7KXO5MGPF,org.disa_stig.audit.plist,22,William Baker,2025-02-24 09:11:47,macOS 14.2.1,audit_flags_successful_auths,62890789
MacStudio-Midwest-490,32H29HP76RC1,org.disa_stig.audit.plist,26,Emma Anderson,2025-02-24 21:07:04,macOS 14.2.1,audit_flags_authentication,02838937
MacBookPro-Alaska-491,OOV0VK38HE1K,org.disa_stig.audit.plist,0,Henry Martin,2025-02-24 09:05:30,macOS 14.7.4,,82799786
iMac-Midwest-492,9BO4X15ECDFS,org.disa_stig.audit.plist,9,Ethan Walker,2025-02-24 14:01:07,macOS 15.3.1,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure",14825090
iMac-NewEngland-493,RBOEYSVAJUAL,org.disa_stig.audit.plist,13,Charlie Davis,2025-02-24 23:36:49,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy",10900424
MacStudio-Midwest-494,41TW39L427I2,org.disa_stig.audit.plist,61,Michael Scott,2025-02-24 10:26:04,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_logins",88570197
MacBookPro-Alaska-495,RL8881QQGA7K,org.disa_stig.audit.plist,7,Bob Brown,2025-02-24 00:24:22,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths",93899416
MacMini-MountainWest-496,ZLQOG7ACE2HN,org.disa_stig.audit.plist,67,Olivia Harris,2025-02-24 11:00:40,macOS 14.2.1,"audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy",05704110
MacMini-MountainWest-497,3GN92Q9I8QD9,org.disa_stig.audit.plist,0,Isabella White,2025-02-24 23:43:43,macOS 15.3.1,,48635924
MacMini-NorthCentral-498,1N0RK5B4DKDC,org.disa_stig.audit.plist,0,Harper Adams,2025-02-24 18:10:46,macOS 14.5.0,,82399340
MacBookPro-Mid-Atlantic-499,V2OCNOGNW3GA,org.disa_stig.audit.plist,40,William Baker,2025-02-24 20:31:06,macOS 15.3.1,"audit_files_owner_configure
audit_flags_authentication
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions",87769352
MacBookAir-NewEngland-500,LN70YLLWCF74,org.disa_stig.audit.plist,35,Frank Thomas,2025-02-24 22:11:10,macOS 14.2.1,audit_files_owner_configure,05260167
MacMini-South-501,G10OXTD7YB71,org.disa_stig.audit.plist,8,Michael Scott,2025-02-24 01:12:24,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_files_group_configure
audit_files_owner_configure",16365896
MacBookPro-Alaska-502,1E9BZYWHF5Z7,org.disa_stig.audit.plist,16,Grace Lee,2025-02-24 23:11:32,macOS 15.3.1,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy",93998629
iMac-Southwest-503,6YC00I9Z5X3T,org.disa_stig.audit.plist,19,Sophia Lewis,2025-02-24 08:21:57,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths",72822801
MacStudio-NorthCentral-504,CHW4D5YFSYG8,org.disa_stig.audit.plist,36,Isabella White,2025-02-24 17:12:56,macOS 15.3.1,"audit_flags_authentication
audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions",61194335
MacStudio-Mid-Atlantic-505,LA2NRD5L0NAP,org.disa_stig.audit.plist,51,Mason Carter,2025-02-24 16:33:37,macOS 15.3.1,audit_flags_administrator_actions,54497943
MacMini-PacificNorthWest-506,9SOYTXLQP6ZX,org.disa_stig.audit.plist,0,Benjamin Young,2025-02-24 18:51:25,macOS 15.3.1,,86231555
MacBookAir-South-507,X9FZZD8BRE3W,org.disa_stig.audit.plist,62,Jane Smith,2025-02-24 10:27:34,macOS 14.7.4,"audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions",31658089
MacMini-Mid-Atlantic-508,39X3SRXSBBPH,org.disa_stig.audit.plist,29,Jane Smith,2025-02-24 14:03:54,macOS 15.3.1,audit_configure_capacity_notify,12381656
iMac-Alaska-509,DR3M2YUI823K,org.disa_stig.audit.plist,0,James Hall,2025-02-24 05:41:44,macOS 14.7.4,,96135536
MacStudio-MountainWest-510,FHS0THRDG8E8,org.disa_stig.audit.plist,58,Ethan Walker,2025-02-24 23:30:00,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions",31361214
MacBookPro-PacificNorthWest-511,TEFVUPO3EMMD,org.disa_stig.audit.plist,43,Frank Thomas,2025-02-24 14:53:09,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_files_group_configure
audit_flags_logins
audit_configure_capacity_notify",52275259
MacBookAir-NorthCentral-512,I5BDG60W1O38,org.disa_stig.audit.plist,41,Charlotte King,2025-02-24 01:04:45,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_authentication",36763956
MacStudio-NorthCentral-513,5QRA7P4XBNFT,org.disa_stig.audit.plist,45,John Doe,2025-02-24 17:32:15,macOS 14.5.0,audit_set_macOS_security_policy,23537479
MacStudio-Midwest-514,S52X02I8PE8L,org.disa_stig.audit.plist,15,Olivia Harris,2025-02-24 10:57:02,macOS 15.3.1,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure",50438138
iMac-Midwest-515,ER62UKT2HFCJ,org.disa_stig.audit.plist,64,Alexander Moore,2025-02-24 14:11:43,macOS 14.7.4,audit_flags_authentication,34423937
