Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacBookAir-NewEngland-406,6CFJN5S1687M,org.disa_stig.audit.plist,19,Jane Smith,2025-03-17 06:06:21,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_files_owner_configure
audit_flags_logins",79733268
iMac-Southwest-407,O21EZORAPU2F,org.disa_stig.audit.plist,0,William Baker,2025-03-17 15:44:41,macOS 14.2.1,,58616244
iMac-Southwest-408,DU2E6PGLPVM6,org.disa_stig.audit.plist,12,Abigail Hill,2025-03-17 04:08:44,macOS 14.5.0,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure",32934065
iMac-NewEngland-409,3C5L6SD9B3OV,org.disa_stig.audit.plist,60,Mason Carter,2025-03-17 18:59:25,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_authentication",85376492
iMac-NewEngland-410,A5UUS9NWBZ8K,org.disa_stig.audit.plist,70,Grace Lee,2025-03-17 13:20:35,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_authentication",86976075
iMac-NewEngland-411,FL42DYY90M8A,org.disa_stig.audit.plist,42,Alexander Moore,2025-03-17 04:11:20,macOS 14.7.4,audit_files_owner_configure,70372780
MacBookAir-Southwest-412,Q1OWAPTIXJ9C,org.disa_stig.audit.plist,9,Ava Martinez,2025-03-17 04:00:59,macOS 14.5.0,"audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy
audit_configure_capacity_notify",84921388
MacStudio-MountainWest-413,ZSOR2KNC2SI9,org.disa_stig.audit.plist,57,Charlie Davis,2025-03-17 23:55:41,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication",40331915
MacBookPro-NorthCentral-414,ML1JS00STZMP,org.disa_stig.audit.plist,48,Charlie Davis,2025-03-17 22:01:28,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_logins",14975728
MacStudio-Midwest-415,3JX2W59RLXX7,org.disa_stig.audit.plist,15,Henry Martin,2025-03-17 21:03:28,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify",61591443
MacBookPro-Alaska-416,BLJLX9LVF4YV,org.disa_stig.audit.plist,18,David Clark,2025-03-17 06:50:29,macOS 14.2.1,"audit_configure_capacity_notify
audit_set_macOS_security_policy",52977493
MacMini-South-417,CLXN0MPD55QF,org.disa_stig.audit.plist,27,Abigail Hill,2025-03-17 09:39:47,macOS 14.7.4,"audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths",58882817
MacBookAir-Mid-Atlantic-418,7ELV2W68FOGY,org.disa_stig.audit.plist,13,Alice Johnson,2025-03-17 15:33:29,macOS 14.5.0,"audit_files_owner_configure
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication",78200283
iMac-South-419,9810KKUBRT2B,org.disa_stig.audit.plist,34,Frank Thomas,2025-03-17 06:08:55,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_logins",59757883
iMac-Mid-Atlantic-420,38QOWYLHZAOR,org.disa_stig.audit.plist,0,Lucas Allen,2025-03-17 07:59:39,macOS 14.5.0,,97353681
MacBookPro-Mid-Atlantic-421,GQ0CFL0SJJSE,org.disa_stig.audit.plist,0,Isabella White,2025-03-17 18:41:10,macOS 14.5.0,,44346765
MacBookAir-PacificNorthWest-422,3DK4NRJIS43V,org.disa_stig.audit.plist,11,Elijah Nelson,2025-03-17 22:31:25,macOS 14.7.4,"audit_flags_successful_auths
audit_files_group_configure
audit_configure_capacity_notify
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication",02409174
MacStudio-Mid-Atlantic-423,XGGU9L7TP1MN,org.disa_stig.audit.plist,8,Amelia Wright,2025-03-17 02:07:17,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure
audit_set_macOS_security_policy",39538457
iMac-PacificNorthWest-424,DNE30XSYPHZ2,org.disa_stig.audit.plist,69,Lucas Allen,2025-03-17 03:02:17,macOS 15.3.1,"audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths",52567101
MacStudio-NorthCentral-425,5ATRTS0IAKWT,org.disa_stig.audit.plist,17,John Doe,2025-03-17 11:57:39,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins",85988624
MacBookPro-MountainWest-426,Z491KIGEAM5L,org.disa_stig.audit.plist,64,Emma Anderson,2025-03-17 14:21:08,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_authentication",42774676
MacMini-MountainWest-427,6PS8RXDJF8YP,org.disa_stig.audit.plist,41,Ava Martinez,2025-03-17 12:44:47,macOS 14.7.4,"audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure
audit_flags_unsuccessful_auths",28940405
MacBookAir-NorthCentral-428,VUY5BEJJFGYR,org.disa_stig.audit.plist,6,Alexander Moore,2025-03-17 02:33:17,macOS 14.2.1,audit_configure_capacity_notify,75750709
MacBookAir-Alaska-429,OE1PFRIVXXSO,org.disa_stig.audit.plist,51,Henry Martin,2025-03-17 19:59:47,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure",33665327
MacMini-Midwest-430,C3H2GKDBG0GY,org.disa_stig.audit.plist,19,Benjamin Young,2025-03-17 15:55:44,macOS 14.5.0,"audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_administrator_actions",49840552
iMac-Alaska-431,EGDCK8G6NPTD,org.disa_stig.audit.plist,22,Grace Lee,2025-03-17 16:31:53,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure",91520230
MacStudio-NorthCentral-432,67FFT5MVPNUU,org.disa_stig.audit.plist,53,Abigail Hill,2025-03-17 22:17:25,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths",23492993
iMac-Southeast-433,C9VJXAWW4FS1,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-17 19:50:05,macOS 15.3.1,,05116942
iMac-Alaska-434,F78TSB226ELV,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-17 00:44:38,macOS 15.3.1,,66230257
MacStudio-Mid-Atlantic-435,Q298SD8E22U6,org.disa_stig.audit.plist,43,Jane Smith,2025-03-17 19:25:47,macOS 14.7.4,"audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_administrator_actions",60876479
MacStudio-PacificNorthWest-436,ALQUBSM8XAP8,org.disa_stig.audit.plist,23,Olivia Harris,2025-03-17 21:26:55,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths",20079561
MacBookPro-Southeast-437,8RSGHIVQPJK3,org.disa_stig.audit.plist,64,Sophia Lewis,2025-03-17 07:35:31,macOS 14.7.4,"audit_flags_authentication
audit_files_group_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",47894869
MacStudio-Southwest-438,H7T4M4J98SV8,org.disa_stig.audit.plist,20,Amelia Wright,2025-03-17 04:52:28,macOS 15.3.1,"audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure",63932247
MacMini-Southwest-439,XWH3R16DPNN8,org.disa_stig.audit.plist,21,Jane Smith,2025-03-17 01:24:31,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins",26769796
MacBookAir-Southeast-440,Q4Q6LABNNCSZ,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-17 08:21:16,macOS 14.5.0,,21451117
MacStudio-MountainWest-441,C1BOA77G8EMY,org.disa_stig.audit.plist,10,Liam Roberts,2025-03-17 21:23:22,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure
audit_flags_successful_auths
audit_files_group_configure",84545744
MacBookPro-Mid-Atlantic-442,8IAEL1ULUTM2,org.disa_stig.audit.plist,63,Charlie Davis,2025-03-17 19:37:40,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify",60750464
MacBookAir-MountainWest-443,B555TOF9BM0Z,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-17 16:13:41,macOS 14.7.4,,26918390
MacStudio-NewEngland-444,C31WMBCDJ4ZE,org.disa_stig.audit.plist,40,Amelia Wright,2025-03-17 02:06:38,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_authentication
audit_flags_logins
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions",50683988
MacBookPro-NorthCentral-445,0X03MKHRVGV6,org.disa_stig.audit.plist,56,Henry Martin,2025-03-17 23:36:26,macOS 14.2.1,"audit_flags_authentication
audit_flags_successful_auths",11084558
MacMini-Alaska-446,SR1O42DFT5X1,org.disa_stig.audit.plist,67,Olivia Harris,2025-03-17 12:52:29,macOS 14.7.4,"audit_files_owner_configure
audit_files_group_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication",94284328
iMac-Midwest-447,VTGV6PE2P1PN,org.disa_stig.audit.plist,16,Isabella White,2025-03-17 16:21:59,macOS 14.7.4,"audit_flags_authentication
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",25071166
iMac-NewEngland-448,VSR4L1WM2U33,org.disa_stig.audit.plist,26,Harper Adams,2025-03-17 10:36:30,macOS 14.5.0,audit_flags_administrator_actions,55979509
MacBookPro-Southeast-449,LKCIRUBWOZTQ,org.disa_stig.audit.plist,58,Liam Roberts,2025-03-17 20:10:20,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure",10938767
iMac-Midwest-450,I57EVIGBDNIE,org.disa_stig.audit.plist,6,Michael Scott,2025-03-17 05:15:26,macOS 14.5.0,audit_flags_administrator_actions,41512340
MacStudio-Alaska-451,8DLI342ZKJEE,org.disa_stig.audit.plist,17,Bob Brown,2025-03-17 23:27:52,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy",60668708
iMac-NewEngland-452,SBEGTMIMRFNL,org.disa_stig.audit.plist,56,Alice Johnson,2025-03-17 07:55:53,macOS 14.5.0,audit_flags_authentication,38818897
MacBookAir-Midwest-453,OQHH8TZCFEAY,org.disa_stig.audit.plist,68,Olivia Harris,2025-03-17 15:45:02,macOS 15.3.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_logins",75879792
MacBookPro-NorthCentral-454,K5G6RJL92LDJ,org.disa_stig.audit.plist,13,David Clark,2025-03-17 15:46:20,macOS 14.2.1,"audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify",03611233
iMac-MountainWest-455,PGSRL0VI9P6U,org.disa_stig.audit.plist,24,James Hall,2025-03-17 18:54:18,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_flags_logins",34999186
MacStudio-NorthCentral-456,2BYSOII132S4,org.disa_stig.audit.plist,0,Isabella White,2025-03-17 13:49:06,macOS 14.5.0,,57400508
MacMini-Midwest-457,77WKXA3LUJOI,org.disa_stig.audit.plist,0,Jane Smith,2025-03-17 13:37:38,macOS 14.2.1,,08270762
MacMini-Alaska-458,UAKYBZ6JMRLJ,org.disa_stig.audit.plist,39,Elijah Nelson,2025-03-17 07:25:44,macOS 14.7.4,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication",93254103
iMac-Southwest-459,FTE1QKU38JJZ,org.disa_stig.audit.plist,43,Harper Adams,2025-03-17 11:46:56,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure",15644878
MacMini-South-460,IWJTJ7KA9D3U,org.disa_stig.audit.plist,32,Grace Lee,2025-03-17 05:12:03,macOS 14.2.1,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_authentication",92472985
MacBookPro-Midwest-461,9F7GR0RL6D9Z,org.disa_stig.audit.plist,7,Alexander Moore,2025-03-17 09:01:22,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication",70461152
MacMini-Midwest-462,O5JV7PIZAP1I,org.disa_stig.audit.plist,42,Ethan Walker,2025-03-17 12:53:27,macOS 15.3.1,"audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_owner_configure",02757231
MacBookAir-Alaska-463,BK4QD7863PKP,org.disa_stig.audit.plist,69,Alexander Moore,2025-03-17 07:35:30,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify",94472114
iMac-Midwest-464,GUDS73AOQN7U,org.disa_stig.audit.plist,13,Bob Brown,2025-03-17 17:49:28,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure",15494424
MacBookPro-Alaska-465,QUW2VS2W679E,org.disa_stig.audit.plist,46,Isabella White,2025-03-17 03:10:48,macOS 15.3.1,audit_set_macOS_security_policy,03374127
MacStudio-MountainWest-466,6CFHMXT0PN60,org.disa_stig.audit.plist,36,Emily Wilson,2025-03-17 17:21:29,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_successful_auths",59332565
MacBookPro-South-467,Y8C2O9PPCKF0,org.disa_stig.audit.plist,45,James Hall,2025-03-17 03:23:16,macOS 14.5.0,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths",52364417
MacBookPro-Alaska-468,7EPWCMYDP7Q2,org.disa_stig.audit.plist,13,Henry Martin,2025-03-17 04:20:52,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_owner_configure",33091598
MacBookAir-NorthCentral-469,VUBUYSRKDD64,org.disa_stig.audit.plist,6,Mason Carter,2025-03-17 00:46:46,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins",68244298
iMac-Southeast-470,T5ZMVDV4ZE9X,org.disa_stig.audit.plist,43,Emily Wilson,2025-03-17 07:27:24,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_logins",19286461
MacMini-NorthCentral-471,LCV1VSQ5IDO4,org.disa_stig.audit.plist,0,Emma Anderson,2025-03-17 12:35:10,macOS 14.5.0,,52203252
MacBookAir-PacificNorthWest-472,YXDZFPKES4MD,org.disa_stig.audit.plist,65,Michael Scott,2025-03-17 10:43:02,macOS 14.5.0,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_group_configure",88434150
MacBookPro-MountainWest-473,IF1TOA4XXAOI,org.disa_stig.audit.plist,36,Ethan Walker,2025-03-17 01:42:15,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_successful_auths",68847262
iMac-Southwest-474,6IIGBDN3T5BI,org.disa_stig.audit.plist,27,Grace Lee,2025-03-17 08:23:42,macOS 14.7.4,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_owner_configure",01455959
MacBookPro-South-475,FZBSZQFNNDVZ,org.disa_stig.audit.plist,70,David Clark,2025-03-17 05:08:59,macOS 14.5.0,"audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_authentication",36679926
iMac-PacificNorthWest-476,NNVCA79I9R2B,org.disa_stig.audit.plist,32,Charlie Davis,2025-03-17 23:51:09,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy",65565050
MacMini-NewEngland-477,W19Y54X3KXY6,org.disa_stig.audit.plist,64,Charlie Davis,2025-03-17 06:57:44,macOS 15.3.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_files_group_configure
audit_configure_capacity_notify",99801034
MacMini-South-478,FUHOI918WYK5,org.disa_stig.audit.plist,24,John Doe,2025-03-17 19:28:53,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",91633122
MacBookAir-NorthCentral-479,0IWJVIGXBCCU,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-17 09:34:13,macOS 14.7.4,,09732206
MacBookAir-MountainWest-480,2R0MCWWCWSLJ,org.disa_stig.audit.plist,32,Ava Martinez,2025-03-17 20:27:51,macOS 14.5.0,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication
audit_flags_successful_auths",63450472
MacBookPro-Southwest-481,TMQR9MPSO1HQ,org.disa_stig.audit.plist,70,John Doe,2025-03-17 18:53:17,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths",90719736
iMac-South-482,GY2BO2MB4JDR,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-17 23:00:21,macOS 14.2.1,,98531283
iMac-NewEngland-483,D3MJQJMUIMQG,org.disa_stig.audit.plist,23,Charlie Davis,2025-03-17 07:43:06,macOS 14.2.1,"audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy",91864145
MacStudio-NewEngland-484,SGYAWCQ04POF,org.disa_stig.audit.plist,20,Emily Wilson,2025-03-17 21:46:22,macOS 14.2.1,"audit_flags_successful_auths
audit_configure_capacity_notify",06820877
MacStudio-PacificNorthWest-485,O5FFW5QEIS31,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-17 16:35:05,macOS 15.3.1,,43993115
MacBookPro-Midwest-486,G71T5ADHUYWB,org.disa_stig.audit.plist,70,Olivia Harris,2025-03-17 07:50:50,macOS 15.3.1,audit_flags_administrator_actions,65314439
MacBookPro-Southwest-487,M2QIF8J0ZSFU,org.disa_stig.audit.plist,45,Isabella White,2025-03-17 07:28:39,macOS 15.3.1,"audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins",57658742
MacMini-MountainWest-488,XF6KK13TERT9,org.disa_stig.audit.plist,23,Olivia Harris,2025-03-17 15:23:18,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure",96016643
iMac-Mid-Atlantic-489,XUW7KXO5MGPF,org.disa_stig.audit.plist,70,William Baker,2025-03-17 19:19:58,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure",62890789
MacStudio-Midwest-490,32H29HP76RC1,org.disa_stig.audit.plist,53,Emma Anderson,2025-03-17 18:58:32,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy",02838937
MacBookPro-Alaska-491,OOV0VK38HE1K,org.disa_stig.audit.plist,0,Henry Martin,2025-03-17 14:51:16,macOS 14.7.4,,82799786
iMac-Midwest-492,9BO4X15ECDFS,org.disa_stig.audit.plist,50,Ethan Walker,2025-03-17 07:22:38,macOS 15.3.1,"audit_files_owner_configure
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths",14825090
iMac-NewEngland-493,RBOEYSVAJUAL,org.disa_stig.audit.plist,16,Charlie Davis,2025-03-17 00:32:21,macOS 15.3.1,"audit_flags_successful_auths
audit_files_group_configure",10900424
MacStudio-Midwest-494,41TW39L427I2,org.disa_stig.audit.plist,37,Michael Scott,2025-03-17 23:45:34,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_successful_auths",88570197
MacBookPro-Alaska-495,RL8881QQGA7K,org.disa_stig.audit.plist,23,Bob Brown,2025-03-17 07:42:33,macOS 15.3.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins",93899416
MacMini-MountainWest-496,ZLQOG7ACE2HN,org.disa_stig.audit.plist,16,Olivia Harris,2025-03-17 00:39:04,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy",05704110
MacMini-MountainWest-497,3GN92Q9I8QD9,org.disa_stig.audit.plist,0,Isabella White,2025-03-17 17:16:07,macOS 15.3.1,,48635924
MacMini-NorthCentral-498,1N0RK5B4DKDC,org.disa_stig.audit.plist,0,Harper Adams,2025-03-17 00:52:31,macOS 14.5.0,,82399340
MacBookPro-Mid-Atlantic-499,V2OCNOGNW3GA,org.disa_stig.audit.plist,9,William Baker,2025-03-17 17:42:33,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_administrator_actions",87769352
MacBookAir-NewEngland-500,LN70YLLWCF74,org.disa_stig.audit.plist,30,Frank Thomas,2025-03-17 21:02:46,macOS 14.2.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_group_configure",05260167
MacMini-South-501,G10OXTD7YB71,org.disa_stig.audit.plist,45,Michael Scott,2025-03-17 06:10:52,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions",16365896
MacBookPro-Alaska-502,1E9BZYWHF5Z7,org.disa_stig.audit.plist,21,Grace Lee,2025-03-17 00:37:53,macOS 15.3.1,"audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure",93998629
iMac-Southwest-503,6YC00I9Z5X3T,org.disa_stig.audit.plist,37,Sophia Lewis,2025-03-17 03:08:40,macOS 15.3.1,"audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",72822801
MacStudio-NorthCentral-504,CHW4D5YFSYG8,org.disa_stig.audit.plist,60,Isabella White,2025-03-17 18:40:36,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths",61194335
MacStudio-Mid-Atlantic-505,LA2NRD5L0NAP,org.disa_stig.audit.plist,37,Mason Carter,2025-03-17 15:56:00,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",54497943
MacMini-PacificNorthWest-506,9SOYTXLQP6ZX,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-17 12:41:04,macOS 15.3.1,,86231555
MacBookAir-South-507,X9FZZD8BRE3W,org.disa_stig.audit.plist,58,Jane Smith,2025-03-17 14:00:52,macOS 14.7.4,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_successful_auths",31658089
MacMini-Mid-Atlantic-508,39X3SRXSBBPH,org.disa_stig.audit.plist,9,Jane Smith,2025-03-17 10:55:27,macOS 15.3.1,"audit_flags_logins
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_authentication",12381656
iMac-Alaska-509,DR3M2YUI823K,org.disa_stig.audit.plist,0,James Hall,2025-03-17 11:56:04,macOS 14.7.4,,96135536
MacStudio-MountainWest-510,FHS0THRDG8E8,org.disa_stig.audit.plist,6,Ethan Walker,2025-03-17 06:41:49,macOS 14.2.1,"audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",31361214
MacBookPro-PacificNorthWest-511,TEFVUPO3EMMD,org.disa_stig.audit.plist,30,Frank Thomas,2025-03-17 20:16:11,macOS 14.2.1,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy",52275259
MacBookAir-NorthCentral-512,I5BDG60W1O38,org.disa_stig.audit.plist,33,Charlotte King,2025-03-17 00:53:35,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_logins
audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions",36763956
MacStudio-NorthCentral-513,5QRA7P4XBNFT,org.disa_stig.audit.plist,65,John Doe,2025-03-17 04:05:32,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_logins
audit_flags_administrator_actions",23537479
