Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacStudio-South-392,KEQDPQJOKWO5,org.disa_stig.audit.plist,0,Charlotte King,2025-03-03 13:05:59,macOS 14.5.0,,76478586
MacBookPro-PacificNorthWest-393,1VPNIB3UAPV8,org.disa_stig.audit.plist,22,James Hall,2025-03-03 05:48:10,macOS 14.2.1,"audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure
audit_files_group_configure
audit_flags_successful_auths
audit_configure_capacity_notify",04361533
MacMini-South-394,LBIZTI1118YS,org.disa_stig.audit.plist,29,Grace Lee,2025-03-03 17:19:52,macOS 14.5.0,audit_flags_administrator_actions,64964852
MacBookAir-PacificNorthWest-395,QU8JROXZ9Z7Z,org.disa_stig.audit.plist,27,Ethan Walker,2025-03-03 14:19:24,macOS 14.5.0,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins",38493076
iMac-South-396,BIUMDW82R09C,org.disa_stig.audit.plist,45,Abigail Hill,2025-03-03 10:40:11,macOS 14.5.0,"audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths",09878683
MacBookPro-NorthCentral-397,266UJYUJVNZ7,org.disa_stig.audit.plist,60,William Baker,2025-03-03 14:34:13,macOS 14.7.4,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_logins",80714264
iMac-Mid-Atlantic-398,GZAL3IL39L1N,org.disa_stig.audit.plist,0,Noah Thompson,2025-03-03 05:37:06,macOS 14.2.1,,46336338
iMac-Midwest-399,5N7HO91KAKCJ,org.disa_stig.audit.plist,19,Emily Wilson,2025-03-03 08:10:23,macOS 15.3.1,"audit_files_owner_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_administrator_actions
audit_files_group_configure",06380067
MacMini-Mid-Atlantic-400,OL4MA3CINW7W,org.disa_stig.audit.plist,55,Amelia Wright,2025-03-03 00:29:51,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_authentication",84507808
MacMini-Midwest-401,QZC55BN36TU8,org.disa_stig.audit.plist,41,Sophia Lewis,2025-03-03 10:02:59,macOS 15.3.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_flags_logins
audit_flags_authentication
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths",49428827
MacBookPro-Midwest-402,SSH0GQEY8CAD,org.disa_stig.audit.plist,61,Charlie Davis,2025-03-03 23:58:11,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_set_macOS_security_policy",95617123
MacMini-Mid-Atlantic-403,80A4LO1QCXJ7,org.disa_stig.audit.plist,18,James Hall,2025-03-03 23:50:48,macOS 14.7.4,"audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins",18377027
MacStudio-Southwest-404,7H9J0GSKGI23,org.disa_stig.audit.plist,6,Frank Thomas,2025-03-03 03:46:14,macOS 14.5.0,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure",52064109
MacBookAir-MountainWest-405,ZR69RJG17NW9,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-03 02:14:06,macOS 14.7.4,,12684271
MacBookAir-NewEngland-406,6CFJN5S1687M,org.disa_stig.audit.plist,13,Jane Smith,2025-03-03 08:19:27,macOS 15.3.1,"audit_files_group_configure
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication",79733268
iMac-Southwest-407,O21EZORAPU2F,org.disa_stig.audit.plist,0,William Baker,2025-03-03 08:47:04,macOS 14.2.1,,58616244
iMac-Southwest-408,DU2E6PGLPVM6,org.disa_stig.audit.plist,41,Abigail Hill,2025-03-03 17:17:48,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins",32934065
iMac-NewEngland-409,3C5L6SD9B3OV,org.disa_stig.audit.plist,16,Mason Carter,2025-03-03 22:26:51,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure",85376492
iMac-NewEngland-410,A5UUS9NWBZ8K,org.disa_stig.audit.plist,48,Grace Lee,2025-03-03 22:52:48,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_files_group_configure",86976075
iMac-NewEngland-411,FL42DYY90M8A,org.disa_stig.audit.plist,21,Alexander Moore,2025-03-03 15:37:21,macOS 14.7.4,"audit_flags_logins
audit_flags_authentication
audit_flags_successful_auths
audit_configure_capacity_notify",70372780
MacBookAir-Southwest-412,Q1OWAPTIXJ9C,org.disa_stig.audit.plist,5,Ava Martinez,2025-03-03 12:44:47,macOS 14.5.0,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy",84921388
MacStudio-MountainWest-413,ZSOR2KNC2SI9,org.disa_stig.audit.plist,5,Charlie Davis,2025-03-03 04:51:30,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_logins",40331915
MacBookPro-NorthCentral-414,ML1JS00STZMP,org.disa_stig.audit.plist,63,Charlie Davis,2025-03-03 03:32:09,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_authentication",14975728
MacStudio-Midwest-415,3JX2W59RLXX7,org.disa_stig.audit.plist,62,Henry Martin,2025-03-03 15:25:46,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_owner_configure
audit_set_macOS_security_policy",61591443
MacBookPro-Alaska-416,BLJLX9LVF4YV,org.disa_stig.audit.plist,49,David Clark,2025-03-03 10:07:18,macOS 14.2.1,"audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure",52977493
MacMini-South-417,CLXN0MPD55QF,org.disa_stig.audit.plist,33,Abigail Hill,2025-03-03 21:08:58,macOS 14.7.4,"audit_configure_capacity_notify
audit_files_group_configure
audit_set_macOS_security_policy",58882817
MacBookAir-Mid-Atlantic-418,7ELV2W68FOGY,org.disa_stig.audit.plist,15,Alice Johnson,2025-03-03 13:06:45,macOS 14.5.0,audit_configure_capacity_notify,78200283
iMac-South-419,9810KKUBRT2B,org.disa_stig.audit.plist,26,Frank Thomas,2025-03-03 20:39:18,macOS 14.7.4,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_logins
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_files_group_configure",59757883
iMac-Mid-Atlantic-420,38QOWYLHZAOR,org.disa_stig.audit.plist,0,Lucas Allen,2025-03-03 00:07:35,macOS 14.5.0,,97353681
MacBookPro-Mid-Atlantic-421,GQ0CFL0SJJSE,org.disa_stig.audit.plist,0,Isabella White,2025-03-03 00:28:22,macOS 14.5.0,,44346765
MacBookAir-PacificNorthWest-422,3DK4NRJIS43V,org.disa_stig.audit.plist,44,Elijah Nelson,2025-03-03 17:04:37,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_files_owner_configure",02409174
MacStudio-Mid-Atlantic-423,XGGU9L7TP1MN,org.disa_stig.audit.plist,57,Amelia Wright,2025-03-03 03:53:22,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths",39538457
iMac-PacificNorthWest-424,DNE30XSYPHZ2,org.disa_stig.audit.plist,51,Lucas Allen,2025-03-03 07:35:13,macOS 15.3.1,audit_flags_administrator_actions,52567101
MacStudio-NorthCentral-425,5ATRTS0IAKWT,org.disa_stig.audit.plist,63,John Doe,2025-03-03 02:38:20,macOS 14.5.0,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_files_group_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_authentication",85988624
MacBookPro-MountainWest-426,Z491KIGEAM5L,org.disa_stig.audit.plist,5,Emma Anderson,2025-03-03 18:21:00,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_logins
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_unsuccessful_auths",42774676
MacMini-MountainWest-427,6PS8RXDJF8YP,org.disa_stig.audit.plist,40,Ava Martinez,2025-03-03 04:06:50,macOS 14.7.4,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_group_configure
audit_set_macOS_security_policy",28940405
MacBookAir-NorthCentral-428,VUY5BEJJFGYR,org.disa_stig.audit.plist,55,Alexander Moore,2025-03-03 12:58:00,macOS 14.2.1,"audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_authentication",75750709
MacBookAir-Alaska-429,OE1PFRIVXXSO,org.disa_stig.audit.plist,56,Henry Martin,2025-03-03 06:30:35,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths",33665327
MacMini-Midwest-430,C3H2GKDBG0GY,org.disa_stig.audit.plist,58,Benjamin Young,2025-03-03 19:04:13,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths",49840552
iMac-Alaska-431,EGDCK8G6NPTD,org.disa_stig.audit.plist,56,Grace Lee,2025-03-03 18:52:13,macOS 14.2.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure",91520230
MacStudio-NorthCentral-432,67FFT5MVPNUU,org.disa_stig.audit.plist,53,Abigail Hill,2025-03-03 07:59:01,macOS 15.3.1,audit_flags_successful_auths,23492993
iMac-Southeast-433,C9VJXAWW4FS1,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-03 04:30:43,macOS 15.3.1,,05116942
iMac-Alaska-434,F78TSB226ELV,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-03 22:44:09,macOS 15.3.1,,66230257
MacStudio-Mid-Atlantic-435,Q298SD8E22U6,org.disa_stig.audit.plist,29,Jane Smith,2025-03-03 02:23:47,macOS 14.7.4,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_administrator_actions
audit_configure_capacity_notify",60876479
MacStudio-PacificNorthWest-436,ALQUBSM8XAP8,org.disa_stig.audit.plist,69,Olivia Harris,2025-03-03 15:44:16,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_owner_configure",20079561
MacBookPro-Southeast-437,8RSGHIVQPJK3,org.disa_stig.audit.plist,40,Sophia Lewis,2025-03-03 21:35:42,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_administrator_actions",47894869
MacStudio-Southwest-438,H7T4M4J98SV8,org.disa_stig.audit.plist,37,Amelia Wright,2025-03-03 15:47:37,macOS 15.3.1,"audit_flags_logins
audit_configure_capacity_notify
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths",63932247
MacMini-Southwest-439,XWH3R16DPNN8,org.disa_stig.audit.plist,7,Jane Smith,2025-03-03 16:37:06,macOS 14.2.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths",26769796
MacBookAir-Southeast-440,Q4Q6LABNNCSZ,org.disa_stig.audit.plist,0,Elijah Nelson,2025-03-03 07:18:42,macOS 14.5.0,,21451117
MacStudio-MountainWest-441,C1BOA77G8EMY,org.disa_stig.audit.plist,51,Liam Roberts,2025-03-03 00:19:57,macOS 14.2.1,"audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_configure_capacity_notify",84545744
MacBookPro-Mid-Atlantic-442,8IAEL1ULUTM2,org.disa_stig.audit.plist,27,Charlie Davis,2025-03-03 12:50:21,macOS 14.5.0,audit_flags_successful_auths,60750464
MacBookAir-MountainWest-443,B555TOF9BM0Z,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-03 11:02:25,macOS 14.7.4,,26918390
MacStudio-NewEngland-444,C31WMBCDJ4ZE,org.disa_stig.audit.plist,49,Amelia Wright,2025-03-03 08:46:36,macOS 14.5.0,"audit_flags_successful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",50683988
MacBookPro-NorthCentral-445,0X03MKHRVGV6,org.disa_stig.audit.plist,56,Henry Martin,2025-03-03 14:30:47,macOS 14.2.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_group_configure",11084558
MacMini-Alaska-446,SR1O42DFT5X1,org.disa_stig.audit.plist,9,Olivia Harris,2025-03-03 12:19:26,macOS 14.7.4,"audit_flags_successful_auths
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy",94284328
iMac-Midwest-447,VTGV6PE2P1PN,org.disa_stig.audit.plist,13,Isabella White,2025-03-03 02:10:42,macOS 14.7.4,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify",25071166
iMac-NewEngland-448,VSR4L1WM2U33,org.disa_stig.audit.plist,30,Harper Adams,2025-03-03 19:49:45,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",55979509
MacBookPro-Southeast-449,LKCIRUBWOZTQ,org.disa_stig.audit.plist,12,Liam Roberts,2025-03-03 15:55:46,macOS 15.3.1,"audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins",10938767
iMac-Midwest-450,I57EVIGBDNIE,org.disa_stig.audit.plist,29,Michael Scott,2025-03-03 00:33:12,macOS 14.5.0,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify",41512340
MacStudio-Alaska-451,8DLI342ZKJEE,org.disa_stig.audit.plist,15,Bob Brown,2025-03-03 19:42:12,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure",60668708
iMac-NewEngland-452,SBEGTMIMRFNL,org.disa_stig.audit.plist,70,Alice Johnson,2025-03-03 23:33:16,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_logins",38818897
MacBookAir-Midwest-453,OQHH8TZCFEAY,org.disa_stig.audit.plist,29,Olivia Harris,2025-03-03 09:01:52,macOS 15.3.1,"audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_administrator_actions",75879792
MacBookPro-NorthCentral-454,K5G6RJL92LDJ,org.disa_stig.audit.plist,20,David Clark,2025-03-03 23:20:47,macOS 14.2.1,"audit_flags_authentication
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure
audit_flags_logins",03611233
iMac-MountainWest-455,PGSRL0VI9P6U,org.disa_stig.audit.plist,66,James Hall,2025-03-03 15:54:11,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure",34999186
MacStudio-NorthCentral-456,2BYSOII132S4,org.disa_stig.audit.plist,0,Isabella White,2025-03-03 03:06:57,macOS 14.5.0,,57400508
MacMini-Midwest-457,77WKXA3LUJOI,org.disa_stig.audit.plist,0,Jane Smith,2025-03-03 07:40:01,macOS 14.2.1,,08270762
MacMini-Alaska-458,UAKYBZ6JMRLJ,org.disa_stig.audit.plist,46,Elijah Nelson,2025-03-03 06:54:01,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths",93254103
iMac-Southwest-459,FTE1QKU38JJZ,org.disa_stig.audit.plist,37,Harper Adams,2025-03-03 08:59:49,macOS 14.7.4,"audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths",15644878
MacMini-South-460,IWJTJ7KA9D3U,org.disa_stig.audit.plist,40,Grace Lee,2025-03-03 19:32:31,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",92472985
MacBookPro-Midwest-461,9F7GR0RL6D9Z,org.disa_stig.audit.plist,11,Alexander Moore,2025-03-03 22:17:14,macOS 14.2.1,"audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_group_configure",70461152
MacMini-Midwest-462,O5JV7PIZAP1I,org.disa_stig.audit.plist,66,Ethan Walker,2025-03-03 14:55:57,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_administrator_actions",02757231
MacBookAir-Alaska-463,BK4QD7863PKP,org.disa_stig.audit.plist,37,Alexander Moore,2025-03-03 14:51:43,macOS 14.5.0,audit_flags_administrator_actions,94472114
iMac-Midwest-464,GUDS73AOQN7U,org.disa_stig.audit.plist,55,Bob Brown,2025-03-03 03:36:01,macOS 14.5.0,"audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_successful_auths",15494424
MacBookPro-Alaska-465,QUW2VS2W679E,org.disa_stig.audit.plist,65,Isabella White,2025-03-03 12:49:09,macOS 15.3.1,audit_flags_logins,03374127
MacStudio-MountainWest-466,6CFHMXT0PN60,org.disa_stig.audit.plist,38,Emily Wilson,2025-03-03 20:24:14,macOS 14.2.1,"audit_files_owner_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy",59332565
MacBookPro-South-467,Y8C2O9PPCKF0,org.disa_stig.audit.plist,40,James Hall,2025-03-03 07:11:17,macOS 14.5.0,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_authentication",52364417
MacBookPro-Alaska-468,7EPWCMYDP7Q2,org.disa_stig.audit.plist,56,Henry Martin,2025-03-03 07:52:21,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_authentication",33091598
MacBookAir-NorthCentral-469,VUBUYSRKDD64,org.disa_stig.audit.plist,61,Mason Carter,2025-03-03 10:45:16,macOS 14.2.1,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_files_group_configure",68244298
iMac-Southeast-470,T5ZMVDV4ZE9X,org.disa_stig.audit.plist,47,Emily Wilson,2025-03-03 07:53:23,macOS 14.7.4,"audit_files_owner_configure
audit_flags_authentication
audit_flags_logins
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths",19286461
MacMini-NorthCentral-471,LCV1VSQ5IDO4,org.disa_stig.audit.plist,0,Emma Anderson,2025-03-03 01:17:05,macOS 14.5.0,,52203252
MacBookAir-PacificNorthWest-472,YXDZFPKES4MD,org.disa_stig.audit.plist,5,Michael Scott,2025-03-03 10:28:08,macOS 14.5.0,"audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths",88434150
MacBookPro-MountainWest-473,IF1TOA4XXAOI,org.disa_stig.audit.plist,61,Ethan Walker,2025-03-03 10:50:02,macOS 14.5.0,audit_files_group_configure,68847262
iMac-Southwest-474,6IIGBDN3T5BI,org.disa_stig.audit.plist,38,Grace Lee,2025-03-03 01:09:29,macOS 14.7.4,"audit_files_group_configure
audit_flags_logins",01455959
MacBookPro-South-475,FZBSZQFNNDVZ,org.disa_stig.audit.plist,69,David Clark,2025-03-03 03:00:13,macOS 14.5.0,"audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_successful_auths",36679926
iMac-PacificNorthWest-476,NNVCA79I9R2B,org.disa_stig.audit.plist,13,Charlie Davis,2025-03-03 22:16:35,macOS 14.2.1,"audit_flags_logins
audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure",65565050
MacMini-NewEngland-477,W19Y54X3KXY6,org.disa_stig.audit.plist,6,Charlie Davis,2025-03-03 19:26:45,macOS 15.3.1,"audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_owner_configure",99801034
MacMini-South-478,FUHOI918WYK5,org.disa_stig.audit.plist,15,John Doe,2025-03-03 09:46:34,macOS 14.5.0,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins",91633122
MacBookAir-NorthCentral-479,0IWJVIGXBCCU,org.disa_stig.audit.plist,0,Charlie Davis,2025-03-03 09:43:16,macOS 14.7.4,,09732206
MacBookAir-MountainWest-480,2R0MCWWCWSLJ,org.disa_stig.audit.plist,25,Ava Martinez,2025-03-03 02:09:25,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths",63450472
MacBookPro-Southwest-481,TMQR9MPSO1HQ,org.disa_stig.audit.plist,55,John Doe,2025-03-03 15:27:33,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths",90719736
iMac-South-482,GY2BO2MB4JDR,org.disa_stig.audit.plist,0,Olivia Harris,2025-03-03 11:23:07,macOS 14.2.1,,98531283
iMac-NewEngland-483,D3MJQJMUIMQG,org.disa_stig.audit.plist,22,Charlie Davis,2025-03-03 14:29:02,macOS 14.2.1,"audit_files_group_configure
audit_flags_authentication
audit_flags_successful_auths
audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_files_owner_configure",91864145
MacStudio-NewEngland-484,SGYAWCQ04POF,org.disa_stig.audit.plist,8,Emily Wilson,2025-03-03 12:46:23,macOS 14.2.1,audit_flags_unsuccessful_auths,06820877
MacStudio-PacificNorthWest-485,O5FFW5QEIS31,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-03 13:40:39,macOS 15.3.1,,43993115
MacBookPro-Midwest-486,G71T5ADHUYWB,org.disa_stig.audit.plist,42,Olivia Harris,2025-03-03 03:42:40,macOS 15.3.1,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_authentication
audit_files_owner_configure
audit_flags_unsuccessful_auths",65314439
MacBookPro-Southwest-487,M2QIF8J0ZSFU,org.disa_stig.audit.plist,6,Isabella White,2025-03-03 21:33:27,macOS 15.3.1,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_authentication",57658742
MacMini-MountainWest-488,XF6KK13TERT9,org.disa_stig.audit.plist,12,Olivia Harris,2025-03-03 17:17:46,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy",96016643
iMac-Mid-Atlantic-489,XUW7KXO5MGPF,org.disa_stig.audit.plist,24,William Baker,2025-03-03 03:40:30,macOS 14.2.1,"audit_flags_successful_auths
audit_configure_capacity_notify",62890789
MacStudio-Midwest-490,32H29HP76RC1,org.disa_stig.audit.plist,5,Emma Anderson,2025-03-03 05:44:25,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_logins",02838937
MacBookPro-Alaska-491,OOV0VK38HE1K,org.disa_stig.audit.plist,0,Henry Martin,2025-03-03 06:32:27,macOS 14.7.4,,82799786
iMac-Midwest-492,9BO4X15ECDFS,org.disa_stig.audit.plist,60,Ethan Walker,2025-03-03 22:57:04,macOS 15.3.1,audit_files_owner_configure,14825090
iMac-NewEngland-493,RBOEYSVAJUAL,org.disa_stig.audit.plist,63,Charlie Davis,2025-03-03 01:19:11,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_successful_auths",10900424
MacStudio-Midwest-494,41TW39L427I2,org.disa_stig.audit.plist,32,Michael Scott,2025-03-03 10:10:59,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure",88570197
MacBookPro-Alaska-495,RL8881QQGA7K,org.disa_stig.audit.plist,13,Bob Brown,2025-03-03 01:40:37,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_logins
audit_configure_capacity_notify
audit_flags_administrator_actions",93899416
MacMini-MountainWest-496,ZLQOG7ACE2HN,org.disa_stig.audit.plist,53,Olivia Harris,2025-03-03 12:06:08,macOS 14.2.1,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths",05704110
MacMini-MountainWest-497,3GN92Q9I8QD9,org.disa_stig.audit.plist,0,Isabella White,2025-03-03 11:49:40,macOS 15.3.1,,48635924
MacMini-NorthCentral-498,1N0RK5B4DKDC,org.disa_stig.audit.plist,0,Harper Adams,2025-03-03 14:07:06,macOS 14.5.0,,82399340
MacBookPro-Mid-Atlantic-499,V2OCNOGNW3GA,org.disa_stig.audit.plist,63,William Baker,2025-03-03 18:28:22,macOS 15.3.1,audit_flags_logins,87769352
MacBookAir-NewEngland-500,LN70YLLWCF74,org.disa_stig.audit.plist,58,Frank Thomas,2025-03-03 10:13:41,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_logins
audit_files_owner_configure
audit_files_group_configure",05260167
